algoritmo,linguagem,caso,tempo
radix,Java,vazio.in,0.0725
radix,Java,auto_nomes_sisu_quase_ordenados.5838.in,0.1825
radix,Java,auto_nomes_sisu_embaralhados.5838.in,0.2
radix,Java,auto_nomes_sisu_quase_ordenados.5720.in,0.17
radix,Java,auto_nomes_sisu_embaralhados.5720.in,0.175
radix,Java,auto_nomes_sisu_quase_ordenados.5602.in,0.1975
radix,Java,auto_nomes_sisu_embaralhados.5602.in,0.185
radix,Java,auto_nomes_sisu_quase_ordenados.5484.in,0.1975
radix,Java,auto_nomes_sisu_embaralhados.5484.in,0.1725
radix,Java,auto_nomes_sisu_quase_ordenados.5366.in,0.1725
radix,Java,auto_nomes_sisu_embaralhados.5366.in,0.17
radix,Java,auto_nomes_sisu_quase_ordenados.5248.in,0.1775
radix,Java,auto_nomes_sisu_embaralhados.5248.in,0.205
radix,Java,auto_nomes_sisu_quase_ordenados.5130.in,0.1875
radix,Java,auto_nomes_sisu_embaralhados.5130.in,0.1775
radix,Java,auto_nomes_sisu_quase_ordenados.5012.in,0.1625
radix,Java,auto_nomes_sisu_embaralhados.5012.in,0.165
radix,Java,auto_nomes_sisu_quase_ordenados.4894.in,0.1575
radix,Java,auto_nomes_sisu_embaralhados.4894.in,0.17
radix,Java,auto_nomes_sisu_quase_ordenados.4776.in,0.1625
radix,Java,auto_nomes_sisu_embaralhados.4776.in,0.1675
radix,Java,auto_nomes_sisu_quase_ordenados.4658.in,0.19
radix,Java,auto_nomes_sisu_embaralhados.4658.in,0.1675
radix,Java,auto_nomes_sisu_quase_ordenados.4540.in,0.1625
radix,Java,auto_nomes_sisu_embaralhados.4540.in,0.165
radix,Java,auto_nomes_sisu_quase_ordenados.4422.in,0.1675
radix,Java,auto_nomes_sisu_embaralhados.4422.in,0.1625
radix,Java,auto_nomes_sisu_quase_ordenados.4304.in,0.17
radix,Java,auto_nomes_sisu_embaralhados.4304.in,0.1825
radix,Java,auto_nomes_sisu_quase_ordenados.4186.in,0.165
radix,Java,auto_nomes_sisu_embaralhados.4186.in,0.165
radix,Java,auto_nomes_sisu_quase_ordenados.4068.in,0.165
radix,Java,auto_nomes_sisu_embaralhados.4068.in,0.1725
radix,Java,auto_nomes_sisu_quase_ordenados.3950.in,0.165
radix,Java,auto_nomes_sisu_embaralhados.3950.in,0.1625
radix,Java,auto_nomes_sisu_quase_ordenados.3832.in,0.16
radix,Java,auto_nomes_sisu_embaralhados.3832.in,0.1825
radix,Java,auto_nomes_sisu_quase_ordenados.3714.in,0.16
radix,Java,auto_nomes_sisu_embaralhados.3714.in,0.16
radix,Java,auto_nomes_sisu_quase_ordenados.3596.in,0.1575
radix,Java,auto_nomes_sisu_embaralhados.3596.in,0.1625
radix,Java,auto_nomes_sisu_quase_ordenados.3478.in,0.1625
radix,Java,auto_nomes_sisu_embaralhados.3478.in,0.16
radix,Java,auto_nomes_sisu_quase_ordenados.3360.in,0.1575
radix,Java,auto_nomes_sisu_embaralhados.3360.in,0.1825
radix,Java,auto_nomes_sisu_quase_ordenados.3242.in,0.155
radix,Java,auto_nomes_sisu_embaralhados.3242.in,0.1575
radix,Java,auto_nomes_sisu_quase_ordenados.3124.in,0.155
radix,Java,auto_nomes_sisu_embaralhados.3124.in,0.155
radix,Java,auto_nomes_sisu_quase_ordenados.3006.in,0.1575
radix,Java,auto_nomes_sisu_embaralhados.3006.in,0.1525
radix,Java,auto_nomes_sisu_quase_ordenados.2888.in,0.155
radix,Java,auto_nomes_sisu_embaralhados.2888.in,0.1725
radix,Java,auto_nomes_sisu_quase_ordenados.2770.in,0.155
radix,Java,auto_nomes_sisu_embaralhados.2770.in,0.1525
radix,Java,auto_nomes_sisu_quase_ordenados.2652.in,0.15
radix,Java,auto_nomes_sisu_embaralhados.2652.in,0.155
radix,Java,auto_nomes_sisu_quase_ordenados.2534.in,0.1525
radix,Java,auto_nomes_sisu_embaralhados.2534.in,0.15
radix,Java,auto_nomes_sisu_quase_ordenados.2416.in,0.1425
radix,Java,auto_nomes_sisu_embaralhados.2416.in,0.1675
radix,Java,auto_nomes_sisu_quase_ordenados.2298.in,0.14
radix,Java,auto_nomes_sisu_embaralhados.2298.in,0.1375
radix,Java,auto_nomes_sisu_quase_ordenados.2180.in,0.1425
radix,Java,auto_nomes_sisu_embaralhados.2180.in,0.1475
radix,Java,auto_nomes_sisu_quase_ordenados.2062.in,0.15
radix,Java,auto_nomes_sisu_embaralhados.2062.in,0.14
radix,Java,auto_nomes_sisu_quase_ordenados.1944.in,0.145
radix,Java,auto_nomes_sisu_embaralhados.1944.in,0.17
radix,Java,auto_nomes_sisu_quase_ordenados.1826.in,0.1475
radix,Java,auto_nomes_sisu_embaralhados.1826.in,0.145
radix,Java,auto_nomes_sisu_quase_ordenados.1708.in,0.1425
radix,Java,auto_nomes_sisu_embaralhados.1708.in,0.1475
radix,Java,auto_nomes_sisu_quase_ordenados.1590.in,0.1325
radix,Java,auto_nomes_sisu_embaralhados.1590.in,0.1375
radix,Java,auto_nomes_sisu_quase_ordenados.1472.in,0.14
radix,Java,auto_nomes_sisu_embaralhados.1472.in,0.1375
radix,Java,auto_nomes_sisu_quase_ordenados.1354.in,0.1625
radix,Java,auto_nomes_sisu_embaralhados.1354.in,0.1375
radix,Java,auto_nomes_sisu_quase_ordenados.1236.in,0.1375
radix,Java,auto_nomes_sisu_embaralhados.1236.in,0.1325
radix,Java,auto_nomes_sisu_quase_ordenados.1118.in,0.1325
radix,Java,auto_nomes_sisu_embaralhados.1118.in,0.13
radix,Java,auto_nomes_sisu_quase_ordenados.1000.in,0.1325
radix,Java,auto_nomes_sisu_embaralhados.1000.in,0.13
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.100000.in,0.4325
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.100000.in,0.465
radix,Java,auto_inteiros_identicos_37.100000.in,0.4275
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.100000.in,0.4225
radix,Java,auto_inteiros_aleatorios_0-1000000.100000.in,0.45
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.95000.in,0.425
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.95000.in,0.45
radix,Java,auto_inteiros_identicos_37.95000.in,0.42
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.95000.in,0.4675
radix,Java,auto_inteiros_aleatorios_0-1000000.95000.in,0.4625
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.90000.in,0.4175
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.90000.in,0.4375
radix,Java,auto_inteiros_identicos_37.90000.in,0.42
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.90000.in,0.43
radix,Java,auto_inteiros_aleatorios_0-1000000.90000.in,0.4175
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.85000.in,0.4175
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.85000.in,0.425
radix,Java,auto_inteiros_identicos_37.85000.in,0.405
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.85000.in,0.42
radix,Java,auto_inteiros_aleatorios_0-1000000.85000.in,0.4025
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.80000.in,0.3975
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.80000.in,0.4025
radix,Java,auto_inteiros_identicos_37.80000.in,0.4025
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.80000.in,0.4025
radix,Java,auto_inteiros_aleatorios_0-1000000.80000.in,0.415
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.75000.in,0.385
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.75000.in,0.3925
radix,Java,auto_inteiros_identicos_37.75000.in,0.39
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.75000.in,0.385
radix,Java,auto_inteiros_aleatorios_0-1000000.75000.in,0.375
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.70000.in,0.3775
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.70000.in,0.3775
radix,Java,auto_inteiros_identicos_37.70000.in,0.3775
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.70000.in,0.3625
radix,Java,auto_inteiros_aleatorios_0-1000000.70000.in,0.37
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.65000.in,0.3775
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.65000.in,0.3525
radix,Java,auto_inteiros_identicos_37.65000.in,0.3575
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.65000.in,0.375
radix,Java,auto_inteiros_aleatorios_0-1000000.65000.in,0.3525
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.60000.in,0.3575
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.60000.in,0.355
radix,Java,auto_inteiros_identicos_37.60000.in,0.3625
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.60000.in,0.34
radix,Java,auto_inteiros_aleatorios_0-1000000.60000.in,0.345
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.55000.in,0.3375
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.55000.in,0.345
radix,Java,auto_inteiros_identicos_37.55000.in,0.3425
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.55000.in,0.3225
radix,Java,auto_inteiros_aleatorios_0-1000000.55000.in,0.345
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.50000.in,0.3375
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.50000.in,0.3275
radix,Java,auto_inteiros_identicos_37.50000.in,0.3375
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.50000.in,0.3325
radix,Java,auto_inteiros_aleatorios_0-1000000.50000.in,0.345
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.45000.in,0.315
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.45000.in,0.3275
radix,Java,auto_inteiros_identicos_37.45000.in,0.3225
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.45000.in,0.315
radix,Java,auto_inteiros_aleatorios_0-1000000.45000.in,0.32
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.40000.in,0.3
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.40000.in,0.31
radix,Java,auto_inteiros_identicos_37.40000.in,0.3125
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.40000.in,0.3125
radix,Java,auto_inteiros_aleatorios_0-1000000.40000.in,0.31
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.35000.in,0.2825
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.35000.in,0.29
radix,Java,auto_inteiros_identicos_37.35000.in,0.2775
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.35000.in,0.285
radix,Java,auto_inteiros_aleatorios_0-1000000.35000.in,0.3075
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.30000.in,0.275
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.30000.in,0.2675
radix,Java,auto_inteiros_identicos_37.30000.in,0.2625
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.30000.in,0.265
radix,Java,auto_inteiros_aleatorios_0-1000000.30000.in,0.27
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.25000.in,0.25
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.25000.in,0.2475
radix,Java,auto_inteiros_identicos_37.25000.in,0.25
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.25000.in,0.25
radix,Java,auto_inteiros_aleatorios_0-1000000.25000.in,0.2575
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.20000.in,0.2325
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.20000.in,0.2375
radix,Java,auto_inteiros_identicos_37.20000.in,0.23
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.20000.in,0.2325
radix,Java,auto_inteiros_aleatorios_0-1000000.20000.in,0.245
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.15000.in,0.2325
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.15000.in,0.215
radix,Java,auto_inteiros_identicos_37.15000.in,0.2175
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.15000.in,0.235
radix,Java,auto_inteiros_aleatorios_0-1000000.15000.in,0.2225
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.10000.in,0.21
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.10000.in,0.19
radix,Java,auto_inteiros_identicos_37.10000.in,0.185
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.10000.in,0.19
radix,Java,auto_inteiros_aleatorios_0-1000000.10000.in,0.19
radix,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.5000.in,0.16
radix,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.5000.in,0.16
radix,Java,auto_inteiros_identicos_37.5000.in,0.1725
radix,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.5000.in,0.1575
radix,Java,auto_inteiros_aleatorios_0-1000000.5000.in,0.16
merge,Java,vazio.in,0.0775
merge,Java,auto_nomes_sisu_quase_ordenados.5838.in,0.17
merge,Java,auto_nomes_sisu_embaralhados.5838.in,0.175
merge,Java,auto_nomes_sisu_quase_ordenados.5720.in,0.1675
merge,Java,auto_nomes_sisu_embaralhados.5720.in,0.1675
merge,Java,auto_nomes_sisu_quase_ordenados.5602.in,0.185
merge,Java,auto_nomes_sisu_embaralhados.5602.in,0.175
merge,Java,auto_nomes_sisu_quase_ordenados.5484.in,0.17
merge,Java,auto_nomes_sisu_embaralhados.5484.in,0.17
merge,Java,auto_nomes_sisu_quase_ordenados.5366.in,0.17
merge,Java,auto_nomes_sisu_embaralhados.5366.in,0.1675
merge,Java,auto_nomes_sisu_quase_ordenados.5248.in,0.16
merge,Java,auto_nomes_sisu_embaralhados.5248.in,0.1825
merge,Java,auto_nomes_sisu_quase_ordenados.5130.in,0.1675
merge,Java,auto_nomes_sisu_embaralhados.5130.in,0.1675
merge,Java,auto_nomes_sisu_quase_ordenados.5012.in,0.165
merge,Java,auto_nomes_sisu_embaralhados.5012.in,0.17
merge,Java,auto_nomes_sisu_quase_ordenados.4894.in,0.1675
merge,Java,auto_nomes_sisu_embaralhados.4894.in,0.165
merge,Java,auto_nomes_sisu_quase_ordenados.4776.in,0.16
merge,Java,auto_nomes_sisu_embaralhados.4776.in,0.1775
merge,Java,auto_nomes_sisu_quase_ordenados.4658.in,0.16
merge,Java,auto_nomes_sisu_embaralhados.4658.in,0.1625
merge,Java,auto_nomes_sisu_quase_ordenados.4540.in,0.16
merge,Java,auto_nomes_sisu_embaralhados.4540.in,0.1625
merge,Java,auto_nomes_sisu_quase_ordenados.4422.in,0.1625
merge,Java,auto_nomes_sisu_embaralhados.4422.in,0.16
merge,Java,auto_nomes_sisu_quase_ordenados.4304.in,0.18
merge,Java,auto_nomes_sisu_embaralhados.4304.in,0.16
merge,Java,auto_nomes_sisu_quase_ordenados.4186.in,0.1575
merge,Java,auto_nomes_sisu_embaralhados.4186.in,0.1925
merge,Java,auto_nomes_sisu_quase_ordenados.4068.in,0.165
merge,Java,auto_nomes_sisu_embaralhados.4068.in,0.1575
merge,Java,auto_nomes_sisu_quase_ordenados.3950.in,0.155
merge,Java,auto_nomes_sisu_embaralhados.3950.in,0.1575
merge,Java,auto_nomes_sisu_quase_ordenados.3832.in,0.1575
merge,Java,auto_nomes_sisu_embaralhados.3832.in,0.155
merge,Java,auto_nomes_sisu_quase_ordenados.3714.in,0.155
merge,Java,auto_nomes_sisu_embaralhados.3714.in,0.15
merge,Java,auto_nomes_sisu_quase_ordenados.3596.in,0.17
merge,Java,auto_nomes_sisu_embaralhados.3596.in,0.1575
merge,Java,auto_nomes_sisu_quase_ordenados.3478.in,0.155
merge,Java,auto_nomes_sisu_embaralhados.3478.in,0.1575
merge,Java,auto_nomes_sisu_quase_ordenados.3360.in,0.1525
merge,Java,auto_nomes_sisu_embaralhados.3360.in,0.155
merge,Java,auto_nomes_sisu_quase_ordenados.3242.in,0.1525
merge,Java,auto_nomes_sisu_embaralhados.3242.in,0.1475
merge,Java,auto_nomes_sisu_quase_ordenados.3124.in,0.17
merge,Java,auto_nomes_sisu_embaralhados.3124.in,0.1525
merge,Java,auto_nomes_sisu_quase_ordenados.3006.in,0.15
merge,Java,auto_nomes_sisu_embaralhados.3006.in,0.1475
merge,Java,auto_nomes_sisu_quase_ordenados.2888.in,0.1425
merge,Java,auto_nomes_sisu_embaralhados.2888.in,0.1525
merge,Java,auto_nomes_sisu_quase_ordenados.2770.in,0.1475
merge,Java,auto_nomes_sisu_embaralhados.2770.in,0.15
merge,Java,auto_nomes_sisu_quase_ordenados.2652.in,0.1625
merge,Java,auto_nomes_sisu_embaralhados.2652.in,0.1475
merge,Java,auto_nomes_sisu_quase_ordenados.2534.in,0.145
merge,Java,auto_nomes_sisu_embaralhados.2534.in,0.1425
merge,Java,auto_nomes_sisu_quase_ordenados.2416.in,0.145
merge,Java,auto_nomes_sisu_embaralhados.2416.in,0.1425
merge,Java,auto_nomes_sisu_quase_ordenados.2298.in,0.145
merge,Java,auto_nomes_sisu_embaralhados.2298.in,0.1425
merge,Java,auto_nomes_sisu_quase_ordenados.2180.in,0.14
merge,Java,auto_nomes_sisu_embaralhados.2180.in,0.1425
merge,Java,auto_nomes_sisu_quase_ordenados.2062.in,0.14
merge,Java,auto_nomes_sisu_embaralhados.2062.in,0.14
merge,Java,auto_nomes_sisu_quase_ordenados.1944.in,0.1425
merge,Java,auto_nomes_sisu_embaralhados.1944.in,0.135
merge,Java,auto_nomes_sisu_quase_ordenados.1826.in,0.14
merge,Java,auto_nomes_sisu_embaralhados.1826.in,0.1375
merge,Java,auto_nomes_sisu_quase_ordenados.1708.in,0.1375
merge,Java,auto_nomes_sisu_embaralhados.1708.in,0.135
merge,Java,auto_nomes_sisu_quase_ordenados.1590.in,0.1525
merge,Java,auto_nomes_sisu_embaralhados.1590.in,0.1375
merge,Java,auto_nomes_sisu_quase_ordenados.1472.in,0.135
merge,Java,auto_nomes_sisu_embaralhados.1472.in,0.1275
merge,Java,auto_nomes_sisu_quase_ordenados.1354.in,0.13
merge,Java,auto_nomes_sisu_embaralhados.1354.in,0.13
merge,Java,auto_nomes_sisu_quase_ordenados.1236.in,0.135
merge,Java,auto_nomes_sisu_embaralhados.1236.in,0.125
merge,Java,auto_nomes_sisu_quase_ordenados.1118.in,0.1225
merge,Java,auto_nomes_sisu_embaralhados.1118.in,0.1475
merge,Java,auto_nomes_sisu_quase_ordenados.1000.in,0.125
merge,Java,auto_nomes_sisu_embaralhados.1000.in,0.1175
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.100000.in,0.4525
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.100000.in,0.495
merge,Java,auto_inteiros_identicos_37.100000.in,0.46
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.100000.in,0.48
merge,Java,auto_inteiros_aleatorios_0-1000000.100000.in,0.5425
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.95000.in,0.44
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.95000.in,0.49
merge,Java,auto_inteiros_identicos_37.95000.in,0.47
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.95000.in,0.485
merge,Java,auto_inteiros_aleatorios_0-1000000.95000.in,0.5475
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.90000.in,0.425
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.90000.in,0.4725
merge,Java,auto_inteiros_identicos_37.90000.in,0.4625
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.90000.in,0.47
merge,Java,auto_inteiros_aleatorios_0-1000000.90000.in,0.51
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.85000.in,0.4275
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.85000.in,0.4825
merge,Java,auto_inteiros_identicos_37.85000.in,0.4325
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.85000.in,0.4825
merge,Java,auto_inteiros_aleatorios_0-1000000.85000.in,0.5125
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.80000.in,0.4425
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.80000.in,0.4975
merge,Java,auto_inteiros_identicos_37.80000.in,0.455
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.80000.in,0.4775
merge,Java,auto_inteiros_aleatorios_0-1000000.80000.in,0.505
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.75000.in,0.4325
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.75000.in,0.4975
merge,Java,auto_inteiros_identicos_37.75000.in,0.4425
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.75000.in,0.47
merge,Java,auto_inteiros_aleatorios_0-1000000.75000.in,0.5075
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.70000.in,0.43
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.70000.in,0.4675
merge,Java,auto_inteiros_identicos_37.70000.in,0.445
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.70000.in,0.47
merge,Java,auto_inteiros_aleatorios_0-1000000.70000.in,0.48
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.65000.in,0.4075
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.65000.in,0.445
merge,Java,auto_inteiros_identicos_37.65000.in,0.4425
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.65000.in,0.4475
merge,Java,auto_inteiros_aleatorios_0-1000000.65000.in,0.48
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.60000.in,0.42
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.60000.in,0.445
merge,Java,auto_inteiros_identicos_37.60000.in,0.4225
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.60000.in,0.4475
merge,Java,auto_inteiros_aleatorios_0-1000000.60000.in,0.46
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.55000.in,0.4025
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.55000.in,0.445
merge,Java,auto_inteiros_identicos_37.55000.in,0.415
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.55000.in,0.435
merge,Java,auto_inteiros_aleatorios_0-1000000.55000.in,0.445
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.50000.in,0.3975
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.50000.in,0.4075
merge,Java,auto_inteiros_identicos_37.50000.in,0.4
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.50000.in,0.4025
merge,Java,auto_inteiros_aleatorios_0-1000000.50000.in,0.4275
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.45000.in,0.3775
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.45000.in,0.395
merge,Java,auto_inteiros_identicos_37.45000.in,0.39
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.45000.in,0.3925
merge,Java,auto_inteiros_aleatorios_0-1000000.45000.in,0.4175
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.40000.in,0.3625
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.40000.in,0.385
merge,Java,auto_inteiros_identicos_37.40000.in,0.38
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.40000.in,0.3875
merge,Java,auto_inteiros_aleatorios_0-1000000.40000.in,0.4025
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.35000.in,0.3475
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.35000.in,0.3575
merge,Java,auto_inteiros_identicos_37.35000.in,0.335
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.35000.in,0.3525
merge,Java,auto_inteiros_aleatorios_0-1000000.35000.in,0.3825
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.30000.in,0.3225
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.30000.in,0.335
merge,Java,auto_inteiros_identicos_37.30000.in,0.31
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.30000.in,0.33
merge,Java,auto_inteiros_aleatorios_0-1000000.30000.in,0.3425
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.25000.in,0.2925
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.25000.in,0.2975
merge,Java,auto_inteiros_identicos_37.25000.in,0.2975
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.25000.in,0.29
merge,Java,auto_inteiros_aleatorios_0-1000000.25000.in,0.325
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.20000.in,0.2675
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.20000.in,0.275
merge,Java,auto_inteiros_identicos_37.20000.in,0.2775
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.20000.in,0.265
merge,Java,auto_inteiros_aleatorios_0-1000000.20000.in,0.2775
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.15000.in,0.2375
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.15000.in,0.2475
merge,Java,auto_inteiros_identicos_37.15000.in,0.255
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.15000.in,0.24
merge,Java,auto_inteiros_aleatorios_0-1000000.15000.in,0.2475
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.10000.in,0.2125
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.10000.in,0.215
merge,Java,auto_inteiros_identicos_37.10000.in,0.2375
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.10000.in,0.2125
merge,Java,auto_inteiros_aleatorios_0-1000000.10000.in,0.22
merge,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.5000.in,0.1675
merge,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.5000.in,0.1725
merge,Java,auto_inteiros_identicos_37.5000.in,0.1675
merge,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.5000.in,0.17
merge,Java,auto_inteiros_aleatorios_0-1000000.5000.in,0.2
selection,Java,vazio.in,0.075
selection,Java,auto_nomes_sisu_quase_ordenados.5838.in,0.3025
selection,Java,auto_nomes_sisu_embaralhados.5838.in,0.3125
selection,Java,auto_nomes_sisu_quase_ordenados.5720.in,0.2925
selection,Java,auto_nomes_sisu_embaralhados.5720.in,0.315
selection,Java,auto_nomes_sisu_quase_ordenados.5602.in,0.29
selection,Java,auto_nomes_sisu_embaralhados.5602.in,0.305
selection,Java,auto_nomes_sisu_quase_ordenados.5484.in,0.305
selection,Java,auto_nomes_sisu_embaralhados.5484.in,0.3225
selection,Java,auto_nomes_sisu_quase_ordenados.5366.in,0.275
selection,Java,auto_nomes_sisu_embaralhados.5366.in,0.28
selection,Java,auto_nomes_sisu_quase_ordenados.5248.in,0.2625
selection,Java,auto_nomes_sisu_embaralhados.5248.in,0.2825
selection,Java,auto_nomes_sisu_quase_ordenados.5130.in,0.285
selection,Java,auto_nomes_sisu_embaralhados.5130.in,0.2775
selection,Java,auto_nomes_sisu_quase_ordenados.5012.in,0.2525
selection,Java,auto_nomes_sisu_embaralhados.5012.in,0.2775
